ingreso_mensual,gasto_mensual,deuda_total,score_crediticio,ratio_deuda_ingreso,ratio_gasto_ingreso,edad,antiguedad_meses,frecuencia_compra,ultima_compra_dias,num_productos,anio,genero_Femenino,genero_Masculino,genero_Otro,region_Centro,region_Norte,region_Sur,estado_civil_Casado,estado_civil_Divorciado,estado_civil_Soltero,uso_app_Alto,uso_app_Bajo,uso_app_Medio,tipo_plan_Basico,tipo_plan_Estandar,tipo_plan_Premium,canal_registro_App,canal_registro_Tienda,canal_registro_Web,tiene_tarjeta_credito,hora_sin,hora_cos,mes_sin,mes_cos,dia_semana_sin,dia_semana_cos,abandono
-1.2699116122965415,-1.8162378194480893,1.8640294638928425,-1.8427761916549663,2.4426610767854964,-1.1480672714432107,0.6991549943763401,1.690385230446292,-1.2739873230201786,-1.6318841739448333,1.4208538128380772,0.45241688621291626,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.25881904510252074,0.9659258262890683,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0
-0.3575810631438409,1.844962284275187,-0.2769750430674766,1.8405446443278801,-0.17897355583161942,1.891070133028794,-0.9248138675847791,-0.06443403887053155,0.19105002691498213,0.3963101165706097,-0.7062789974389986,1.709392328910553,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1
1.1309070957373042,0.05660343575813982,-0.2866864585065451,-0.6520217949797329,-0.7592244465327851,-0.6190983743290807,-1.204808498957386,1.3979153522268215,0.7404390331406674,1.1199850746887958,0.0027652726533600514,-1.4330462778335389,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,1
-0.4053922097781735,-0.2552899198184704,0.024410616065343827,-0.48023890910151756,0.074026277871866,-0.10471590815761724,-0.42082353111408694,-1.0588316248167315,1.6560873768501427,-1.0224736828979397,-0.7062789974389986,-1.4330462778335389,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9659258262890683,-0.25881904510252063,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0
0.3029737893305556,1.587164049202284,0.8474380063404434,-0.040232745301898014,0.20058935162132036,0.64583998431624,0.9231506994744255,0.37427077845867435,-0.35833897931070313,-0.5273276589223386,-0.7062789974389986,1.0809046075617346,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0
-0.10464547765283583,1.2953910090237453,0.1345957687821299,1.5223224961054314,-0.02967603979624382,0.7754431481382219,-0.3088256785650442,-0.9418436735289434,-0.17520931056880804,-1.0986499942788013,0.0027652726533600514,1.0809046075617346,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0
-1.2730263510297868,0.7015392972870768,1.0881495774474754,1.2176667391678688,1.9433073274410202,1.6469738601439492,1.1471464045725108,0.3450237906367273,0.19105002691498213,0.21539137704106312,0.0027652726533600514,-0.1760708351359021,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0,0.0,1.0,0
-0.8236489475960737,0.6718626953636833,1.740760590067583,0.0316563043796958,1.866083429125476,1.003280502087114,-0.8688149413102577,-0.6493737953094728,0.19105002691498213,-0.05122571279195285,0.7118095427457186,-0.8045585564847205,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-0.2588190451025208,-0.9659258262890683,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0
-1.3718286331090916,0.006009780320776586,-0.3359078799907999,0.543686852927792,0.5900381784193677,1.0718946328651784,1.2591442571215536,-0.005940063226637424,0.7404390331406674,-1.641406212867441,0.7118095427457186,1.709392328910553,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0
-1.8242218286977645,-1.3686781130570973,0.4843709250493692,1.6504433150443745,2.3562621874748544,0.05228507258200616,1.1471464045725108,1.631891254802398,0.007920358173087045,1.5008666315931045,-0.7062789974389986,1.0809046075617346,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.2246467991473532e-16,-1.0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1
-0.9455099063057513,0.33200464494503573,-0.20865481953388362,0.7679607716832827,0.2875537575788417,0.8437272707752962,0.9791496257489468,-0.4738918683777904,1.2898280393663526,1.5294327483609276,-0.7062789974389986,-1.4330462778335389,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.7071067811865471,-0.7071067811865479,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,1
0.153673213355055,0.2803988761022788,-0.22289949381754584,0.005085190568532098,-0.3935710368599056,-0.07236789053773802,0.08316680535660523,-1.1758195761045198,0.5573093643987723,-0.5178056199997308,-0.7062789974389986,-1.4330462778335389,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0
-1.8317304554295257,0.3408424709114128,-0.8161320292927369,0.3419027458573375,2.368153606145651,2.4163106943252366,1.0911474782979895,-0.5616328318436316,-0.35833897931070313,1.3104258531409503,1.4208538128380772,-1.4330462778335389,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0
0.5292972514903864,-1.4106075189995793,-0.15832451695497415,-1.3460838671059523,-0.5029888558264758,-1.2401807640367821,-0.756817088761215,1.3394213765829275,0.9235687018825625,-0.1654901798632454,0.7118095427457186,-1.4330462778335389,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,1
0.7085439135917515,-1.247276461641579,-0.22033712893122415,-0.5237572454106811,-0.6000099833786436,-1.1885743326859821,-1.0928106464083431,-1.0880786126386788,-1.0908576542782835,-0.6892023206066696,-1.4153232675313572,1.0809046075617346,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-0.2588190451025208,-0.9659258262890683,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0
-1.6419020741439858,0.39572055403641704,0.5083231666343601,0.5710678376544688,1.9792907102475032,1.9939710991079471,-0.6448192362121723,0.3450237906367273,0.19105002691498213,-1.0129516439753319,0.0027652726533600514,0.45241688621291626,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0
-0.6187823580094256,-1.0878549988000132,-0.16876724679393512,0.8593721316872577,0.06803893478857359,-0.6227414601711452,-1.3168063515064286,-0.5323858440216845,-1.2739873230201786,-1.1938703835048785,1.4208538128380772,-0.8045585564847205,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1
-1.01747837109162,-1.0486715380088552,1.8640294638928425,0.3858643322643569,2.3945242169473193,-0.3472473914366001,0.027167879082083884,-0.44464488055584334,-0.17520931056880804,0.11064894889237828,-0.7062789974389986,-0.1760708351359021,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.7071067811865475,0.7071067811865476,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0
-0.4327207072425143,-0.007753858251884954,0.510934091059367,0.09217322456822478,0.4593664167152346,-0.17218954702749156,0.8111528469253828,-0.8541027100631022,1.4729577081082477,-1.0034296050527243,0.0027652726533600514,1.709392328910553,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0
1.2370915245651566,0.15437793666783212,-0.8430288166814671,1.0360887469393174,-1.0617259505056602,-0.6049975341216841,-0.14082889974148016,-1.4390424665020434,-1.2739873230201786,0.3486999219575711,1.4208538128380772,-0.1760708351359021,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0
-0.8355627227960037,-0.4320310252935609,-0.906485161714452,1.078023397709085,-0.4074315713680254,0.06461103264756295,-0.19682782601600152,-0.5908798196655787,0.7404390331406674,-0.13692406309542227,0.0027652726533600514,-0.1760708351359021,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,1
1.0614737376149765,0.9521023083622295,-0.26790049169794466,-1.2444057681907077,-0.7309896849336972,-0.13775062851812622,-0.5328213836631296,-0.9418436735289434,-0.7245983167944933,-0.7558565930649237,0.0027652726533600514,-0.8045585564847205,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0,0.0,1.0,0
-1.8317304554295257,0.7666665536447971,-0.25247007530300664,-0.21110629725117028,2.4426610767854964,2.4163106943252366,-0.5328213836631296,0.666740656678145,0.9235687018825625,1.1009409968435806,-0.7062789974389986,-0.1760708351359021,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,0.0,1.0,1
0.7939405167464216,-1.0002511602686637,-0.2797238647711496,-0.7679882441574643,-0.6596935800366214,-1.073616974470369,0.25116358418016926,0.695987644500092,0.3741796956568772,-1.6985384464030873,-1.4153232675313572,0.45241688621291626,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0
-0.002148060415246994,1.146648018527752,-0.6989380580688178,-0.5270064069898944,-0.17959146175423307,-0.17218954702749156,-0.08482997346695882,0.46201174192451555,-1.2739873230201786,-0.8415549433683931,-1.4153232675313572,0.45241688621291626,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,1
-0.002148060415246994,1.7156364052722,0.002097561964658277,-1.8427761916549663,-0.17959146175423307,-0.17218954702749156,0.3071625104546906,-0.4738918683777904,1.4729577081082477,-1.641406212867441,-0.7062789974389986,-0.8045585564847205,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1
-1.2078862668135129,0.5693524097573559,0.6877969039296602,1.2075898303325243,1.4354866117864888,1.4111844941647198,1.4271410359451178,-1.0588316248167315,0.007920358173087045,-0.05122571279195285,0.7118095427457186,-1.4330462778335389,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-0.9659258262890684,0.2588190451025203,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191,0
-1.8317304554295257,-1.2211578889016124,-0.3762086665246545,0.8694719739623128,1.9887635692594974,0.8487853771819912,1.483139962219639,0.023306924595309638,-1.2739873230201786,-0.13692406309542227,-1.4153232675313572,-1.4330462778335389,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1
-1.6559225855135287,0.42975520109822335,-0.4364110899359686,-0.22138858702219766,0.8459317398810416,2.0657647080924337,1.483139962219639,0.6082466810342508,1.1066983706244575,-1.0510397996657628,1.4208538128380772,1.0809046075617346,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9659258262890683,-0.25881904510252063,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1
-0.021483254460827182,-0.10191661318496917,-0.8296399640860989,-1.8427761916549663,-0.7200871314719899,-0.22436710430601325,1.4271410359451178,-0.18142199015831978,0.5573093643987723,-1.0034296050527243,0.0027652726533600514,-0.8045585564847205,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1
0.24771196131357917,1.5718344333679144,-0.5262111586977668,-0.35746904797753337,-0.6215557006775291,0.6768191935318202,0.9231506994744255,-1.5852774056117787,-0.7245983167944933,-0.9272532936718625,0.7118095427457186,0.45241688621291626,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0
0.7744063728669425,1.2676938224548548,-0.7722634429516547,-1.1715984839855316,-0.9229778542713127,0.16788120736891476,1.0911474782979895,0.16954186370504495,0.7404390331406674,-1.2224365002727016,0.0027652726533600514,-1.4330462778335389,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.7071067811865475,0.7071067811865476,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1
0.8523526730524783,-0.0027577840722251786,-0.15701417608018017,-0.9885477120502213,-0.6114589114640205,-0.5536815987583171,1.5951378147686817,-0.6201268074875257,-1.0908576542782835,-1.1081720332014091,0.0027652726533600514,-0.8045585564847205,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.258819045102521,-0.9659258262890682,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0
1.426291975114381,0.89148144963467,-1.0609007033142104,1.6946716507386872,-1.2010115193093365,-0.3142368659094395,0.4751592892782547,-1.0003376491728375,-1.6402466605039687,-1.0319957218205473,0.7118095427457186,-1.4330462778335389,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0,-1.8369701987210297e-16,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0
-0.7492957404320638,-1.131568044679888,-1.7591968949124686,0.5595468655251881,-1.4128742030182868,-0.5883431077718579,-0.14082889974148016,1.5441502913365568,0.9235687018825625,1.7293955657356896,1.4208538128380772,-0.1760708351359021,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0
-1.1530630108847952,-0.9617444102120404,-0.010369616742157221,-1.4255435944492338,-0.17959146175423307,-0.1613730267709284,0.3071625104546906,-1.1173256004606258,-0.5414686480525982,0.08208283212455514,0.0027652726533600514,1.0809046075617346,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,0.0,1.0,1
-0.5625554285020071,1.844962284275187,0.2816329718755126,-1.026684433693523,0.3842575748220984,1.821149387306014,-0.6448192362121723,0.9592105348976155,1.1066983706244575,-0.11787998525020685,1.4208538128380772,-0.1760708351359021,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0
-0.8505214220877859,0.49364130594711414,0.5411332428612408,-1.8427761916549663,0.8604612148577847,0.8797274881205366,-0.4768224573886083,-1.5560304177898316,0.3741796956568772,-1.2033924224274861,0.0027652726533600514,0.45241688621291626,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7071067811865475,0.7071067811865476,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1
0.9009943927066234,-0.2893989870827135,-0.9218545225634039,0.39095751074619933,-1.0329757206720804,-0.7230762377565841,0.4751592892782547,-0.6493737953094728,1.4729577081082477,1.453256436980066,0.7118095427457186,-1.4330462778335389,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,0
-0.7378048714627916,0.5401136676211796,1.2869963404298677,0.5218350583765863,1.3707601075329996,0.7982478746439982,-1.5968009828790353,0.46201174192451555,-1.6402466605039687,0.7295814788618796,-1.4153232675313572,-1.4330462778335389,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.2588190451025208,-0.9659258262890683,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0
1.17859641921671,-1.2613628624031812,0.038151135126418996,1.8405446443278801,-0.6090947455460128,-1.2924464838527874,1.0351485520234682,0.9884575227195627,0.19105002691498213,1.5103886705157121,0.7118095427457186,-1.4330462778335389,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0
1.863964963421263,-0.349745603505137,0.8097648597952835,0.15968608083424002,-0.47490074424935547,-1.0260256481119447,-0.19682782601600152,-0.8833496978850492,-1.2739873230201786,-0.41306319185104595,0.0027652726533600514,-0.8045585564847205,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9659258262890683,0.25881904510252074,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,1
0.39359984485695115,-0.780832788556271,-0.5844850065642399,0.2744472410989749,-0.7070890978862494,-0.832362287200686,1.483139962219639,1.3394213765829275,1.4729577081082477,0.120170987814986,0.0027652726533600514,1.0809046075617346,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7071067811865476,-0.7071067811865475,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,1
-1.467043888242982,-0.47488854634639205,-0.017930107104514332,0.8959503088572479,1.062488659461999,0.6790367786805432,-0.8688149413102577,1.076198486185404,1.4729577081082477,0.6153170117905871,1.4208538128380772,-0.1760708351359021,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0
